DateTime,pod1,pod2
2021-07-12 13:45:15.817000,383131648,422658048
2021-07-12 13:45:25.837000,373702656,433025024
2021-07-12 13:45:35.855000,373702656,433025024
2021-07-12 13:45:45.877000,373702656,433025024
2021-07-12 13:45:55.901000,373846016,383631360
2021-07-12 13:46:05.926000,373846016,383631360
2021-07-12 13:46:15.951000,373846016,383631360
2021-07-12 13:46:25.976000,374136832,366899200
2021-07-12 13:46:36.009000,374136832,366899200
2021-07-12 13:46:46.046000,374136832,366899200
2021-07-12 13:46:56.070000,374374400,386084864
2021-07-12 13:47:06.095000,374374400,386084864
2021-07-12 13:47:16.120000,374374400,386084864
2021-07-12 13:47:26.145000,374591488,380448768
2021-07-12 13:47:36.161000,374591488,380448768
2021-07-12 13:47:46.185000,374591488,380448768
2021-07-12 13:47:56.213000,376262656,382849024
2021-07-12 13:48:06.237000,376262656,382849024
2021-07-12 13:48:16.260000,376262656,382849024
2021-07-12 13:48:26.285000,376487936,385966080
2021-07-12 13:48:36.310000,376487936,385966080
2021-07-12 13:48:46.334000,376487936,385966080
2021-07-12 13:48:56.357000,376729600,386183168
2021-07-12 13:49:06.373000,376729600,386183168
2021-07-12 13:49:16.393000,376729600,386183168
2021-07-12 13:49:26.412000,376983552,401567744
2021-07-12 13:49:36.431000,376983552,401567744
2021-07-12 13:49:46.448000,376983552,401567744
2021-07-12 13:49:56.466000,377204736,401739776
2021-07-12 13:50:06.482000,377204736,401739776
2021-07-12 13:50:16.493000,377204736,401739776
2021-07-12 13:50:26.505000,380465152,404455424
2021-07-12 13:50:36.520000,380465152,404455424
2021-07-12 13:50:46.534000,380465152,404455424
2021-07-12 13:50:56.550000,380690432,404688896
2021-07-12 13:51:06.565000,380690432,404688896
2021-07-12 13:51:16.580000,380690432,404688896
2021-07-12 13:51:26.595000,386371584,404860928
2021-07-12 13:51:36.610000,386371584,404860928
2021-07-12 13:51:46.625000,386371584,404860928
2021-07-12 13:51:56.641000,380547072,393596928
2021-07-12 13:52:06.655000,380547072,393596928
2021-07-12 13:52:16.670000,380547072,393596928
2021-07-12 13:52:26.685000,380768256,395767808
2021-07-12 13:52:36.703000,380768256,395767808
2021-07-12 13:52:46.710000,380768256,395767808
2021-07-12 13:52:56.730000,380948480,396017664
2021-07-12 13:53:06.748000,380948480,396017664
2021-07-12 13:53:16.759000,380948480,396017664
2021-07-12 13:53:26.775000,381177856,396226560
2021-07-12 13:53:36.799000,381177856,396226560
2021-07-12 13:53:46.816000,381177856,396226560
2021-07-12 13:53:56.837000,385155072,396578816
2021-07-12 13:54:06.860000,385155072,396578816
2021-07-12 13:54:16.879000,385155072,396578816
2021-07-12 13:54:26.895000,385392640,396689408
2021-07-12 13:54:36.919000,385392640,396689408
2021-07-12 13:54:46.944000,385392640,396689408
2021-07-12 13:54:56.973000,391434240,397578240
2021-07-12 13:55:06.996000,391434240,397578240
2021-07-12 13:55:17.020000,391434240,397578240
2021-07-12 13:55:27.074000,391634944,397799424
2021-07-12 13:55:37.132000,391634944,397799424
2021-07-12 13:55:47.156000,380473344,397991936
2021-07-12 13:55:57.197000,380473344,397991936
2021-07-12 13:56:07.251000,380473344,397991936
2021-07-12 13:56:17.270000,380809216,398225408
2021-07-12 13:56:27.319000,380809216,398225408
2021-07-12 13:56:37.380000,380809216,398225408
2021-07-12 13:56:47.405000,370458624,433348608
2021-07-12 13:56:57.442000,370458624,433348608
2021-07-12 13:57:07.489000,370458624,433348608
2021-07-12 13:57:17.515000,377483264,423522304
2021-07-12 13:57:27.597000,377483264,423522304
2021-07-12 13:57:37.646000,377483264,423522304
2021-07-12 13:57:47.682000,377745408,423743488
2021-07-12 13:57:57.784000,377745408,423743488
2021-07-12 13:58:07.841000,377745408,423743488
2021-07-12 13:58:17.858000,389558272,413528064
2021-07-12 13:58:27.957000,389558272,413528064
2021-07-12 13:58:38.011000,389558272,413528064
2021-07-12 13:58:48.029000,389832704,413732864
2021-07-12 13:58:58.052000,389832704,413732864
2021-07-12 13:59:08.099000,389832704,413732864
2021-07-12 13:59:18.118000,400674816,413970432
2021-07-12 13:59:28.161000,400674816,413970432
2021-07-12 13:59:38.183000,400674816,413970432
2021-07-12 13:59:48.196000,395927552,413368320
2021-07-12 13:59:58.237000,395927552,413368320
2021-07-12 14:00:08.254000,395927552,413368320
2021-07-12 14:00:18.265000,396759040,413712384
2021-07-12 14:00:28.284000,396759040,413712384
2021-07-12 14:00:38.318000,396759040,413712384
2021-07-12 14:00:48.333000,400564224,385859584
2021-07-12 14:00:58.360000,400564224,385859584
2021-07-12 14:01:08.383000,400564224,385859584
2021-07-12 14:01:18.401000,400781312,387399680
2021-07-12 14:01:28.435000,400781312,387399680
2021-07-12 14:01:38.493000,400781312,387399680
2021-07-12 14:01:48.528000,391852032,387575808
2021-07-12 14:01:58.574000,391852032,387575808
2021-07-12 14:02:08.592000,391852032,387575808
2021-07-12 14:02:18.600000,390893568,387796992
2021-07-12 14:02:28.653000,390893568,387796992
2021-07-12 14:02:38.949000,390893568,387796992
2021-07-12 14:02:48.964000,391168000,388026368
2021-07-12 14:02:58.986000,391168000,388026368
2021-07-12 14:03:09.006000,391168000,388026368
2021-07-12 14:03:19.033000,391282688,388239360
2021-07-12 14:03:29.073000,391282688,388239360
2021-07-12 14:03:39.094000,391282688,388239360
2021-07-12 14:03:49.122000,391647232,390610944
2021-07-12 14:03:59.150000,391647232,390610944
2021-07-12 14:04:09.174000,391647232,390610944
2021-07-12 14:04:19.202000,391729152,390725632
2021-07-12 14:04:29.227000,391729152,390725632
2021-07-12 14:04:39.252000,391729152,390725632
2021-07-12 14:04:49.277000,396251136,386134016
2021-07-12 14:04:59.300000,396251136,386134016
2021-07-12 14:05:09.325000,396251136,386134016
2021-07-12 14:05:19.350000,396431360,387039232
2021-07-12 14:05:29.377000,396431360,387039232
2021-07-12 14:05:39.401000,396431360,387039232
2021-07-12 14:05:49.424000,358658048,388571136
2021-07-12 14:05:59.450000,358658048,388571136
2021-07-12 14:06:09.466000,358658048,388571136
2021-07-12 14:06:19.489000,362799104,396218368
2021-07-12 14:06:29.513000,362799104,396218368
2021-07-12 14:06:39.527000,362799104,396218368
2021-07-12 14:06:49.546000,363036672,396443648
2021-07-12 14:06:59.577000,363036672,396443648
2021-07-12 14:07:09.606000,363036672,396443648
2021-07-12 14:07:19.625000,382488576,404824064
2021-07-12 14:07:29.644000,382488576,404824064
2021-07-12 14:07:39.661000,382488576,404824064
2021-07-12 14:07:49.684000,382947328,405049344
2021-07-12 14:07:59.703000,382947328,405049344
2021-07-12 14:08:09.719000,382947328,405049344
2021-07-12 14:08:19.736000,364347392,392187904
2021-07-12 14:08:29.755000,364347392,392187904
2021-07-12 14:08:39.772000,364347392,392187904
2021-07-12 14:08:49.791000,364580864,392933376
2021-07-12 14:08:59.810000,364580864,392933376
2021-07-12 14:09:09.827000,364580864,392933376
2021-07-12 14:09:19.848000,364924928,393154560
2021-07-12 14:09:29.867000,364924928,393154560
2021-07-12 14:09:39.884000,364924928,393154560
2021-07-12 14:09:49.902000,372367360,397271040
2021-07-12 14:09:59.917000,372367360,397271040
2021-07-12 14:10:09.930000,372367360,397271040
2021-07-12 14:10:19.943000,372711424,397508608
2021-07-12 14:10:29.956000,372711424,397508608
2021-07-12 14:10:39.970000,372711424,397508608
2021-07-12 14:10:49.984000,377606144,390385664
2021-07-12 14:10:59.998000,377606144,390385664
2021-07-12 14:11:10.009000,377606144,390385664
2021-07-12 14:11:20.016000,377737216,391278592
2021-07-12 14:11:30.029000,377737216,391278592
2021-07-12 14:11:40.043000,377737216,391278592
2021-07-12 14:11:50.062000,377991168,392830976
2021-07-12 14:12:00.084000,377991168,392830976
2021-07-12 14:12:10.099000,377991168,392830976
2021-07-12 14:12:20.109000,378228736,398352384
2021-07-12 14:12:30.133000,378228736,398352384
2021-07-12 14:12:40.151000,378228736,398352384
2021-07-12 14:12:50.168000,378445824,398577664
2021-07-12 14:13:00.183000,378445824,398577664
2021-07-12 14:13:10.192000,378445824,398577664
2021-07-12 14:13:20.225000,384929792,398802944
2021-07-12 14:13:30.247000,384929792,398802944
2021-07-12 14:13:40.272000,384929792,398802944
2021-07-12 14:13:50.295000,385290240,398999552
2021-07-12 14:14:00.321000,385290240,398999552
2021-07-12 14:14:10.343000,385290240,398999552
2021-07-12 14:14:20.357000,372113408,399380480
2021-07-12 14:14:30.377000,372113408,399380480
2021-07-12 14:14:40.402000,372113408,399380480
2021-07-12 14:14:50.429000,372408320,402497536
2021-07-12 14:15:00.453000,372408320,402497536
2021-07-12 14:15:10.475000,372408320,402497536
2021-07-12 14:15:20.492000,372514816,402612224
2021-07-12 14:15:30.515000,372514816,402612224
2021-07-12 14:15:40.530000,372514816,402612224
2021-07-12 14:15:50.550000,372801536,398340096
2021-07-12 14:16:00.570000,372801536,398340096
2021-07-12 14:16:10.588000,372801536,398340096
2021-07-12 14:16:20.608000,373018624,398462976
2021-07-12 14:16:30.627000,373018624,398462976
2021-07-12 14:16:40.644000,373018624,398462976
2021-07-12 14:16:50.655000,379846656,398692352
2021-07-12 14:17:00.672000,379846656,398692352
2021-07-12 14:17:10.682000,379846656,398692352
2021-07-12 14:17:20.701000,380182528,400846848
2021-07-12 14:17:30.720000,380182528,400846848
2021-07-12 14:17:40.731000,380182528,400846848
2021-07-12 14:17:50.755000,380305408,401084416
2021-07-12 14:18:00.770000,380305408,401084416
2021-07-12 14:18:10.779000,380305408,401084416
2021-07-12 14:18:20.796000,380493824,401321984
2021-07-12 14:18:30.813000,380493824,401321984
2021-07-12 14:18:40.833000,380493824,401321984
2021-07-12 14:18:50.852000,380747776,401653760
2021-07-12 14:19:00.866000,380747776,401653760
2021-07-12 14:19:10.885000,380747776,401653760
2021-07-12 14:19:20.904000,381001728,401764352
2021-07-12 14:19:30.924000,381001728,401764352
2021-07-12 14:19:40.944000,381001728,401764352
2021-07-12 14:19:50.963000,381317120,402001920
2021-07-12 14:20:00.981000,381317120,402001920
2021-07-12 14:20:11.003000,381317120,402001920
2021-07-12 14:20:21.027000,384950272,402198528
2021-07-12 14:20:31.050000,384950272,402198528
2021-07-12 14:20:41.074000,384950272,402198528
2021-07-12 14:20:51.099000,385183744,402403328
2021-07-12 14:21:01.121000,385183744,402403328
2021-07-12 14:21:11.143000,385183744,402403328
2021-07-12 14:21:21.165000,375918592,402755584
2021-07-12 14:21:31.197000,375918592,402755584
2021-07-12 14:21:41.214000,375918592,402755584
2021-07-12 14:21:51.236000,376168448,402976768
2021-07-12 14:22:01.253000,376168448,402976768
2021-07-12 14:22:11.276000,376168448,402976768
2021-07-12 14:22:21.291000,376356864,403197952
2021-07-12 14:22:31.315000,376356864,403197952
2021-07-12 14:22:41.335000,376356864,403197952
2021-07-12 14:22:51.355000,385208320,403410944
2021-07-12 14:23:01.379000,385208320,403410944
2021-07-12 14:23:11.401000,385208320,403410944
2021-07-12 14:23:21.419000,385425408,403648512
2021-07-12 14:23:31.443000,385425408,403648512
2021-07-12 14:23:41.454000,385425408,403648512
2021-07-12 14:23:51.474000,385638400,403869696
2021-07-12 14:24:01.495000,385638400,403869696
2021-07-12 14:24:11.512000,385638400,403869696
2021-07-12 14:24:21.530000,385892352,404082688
2021-07-12 14:24:31.541000,385892352,404082688
2021-07-12 14:24:41.552000,385892352,404082688
2021-07-12 14:24:51.565000,386142208,408592384
2021-07-12 14:25:01.571000,386142208,408592384
2021-07-12 14:25:11.586000,386142208,408592384
2021-07-12 14:25:21.600000,386371584,408813568
2021-07-12 14:25:31.611000,386371584,408813568
2021-07-12 14:25:41.626000,386371584,408813568
2021-07-12 14:25:51.635000,386564096,411893760
2021-07-12 14:26:01.649000,386564096,411893760
2021-07-12 14:26:11.663000,386564096,411893760
2021-07-12 14:26:21.677000,386772992,412131328
2021-07-12 14:26:31.692000,386772992,412131328
2021-07-12 14:26:41.697000,386772992,412131328
2021-07-12 14:26:51.712000,386990080,405704704
2021-07-12 14:27:01.727000,386990080,405704704
2021-07-12 14:27:11.741000,386990080,405704704
2021-07-12 14:27:21.754000,387231744,407232512
2021-07-12 14:27:31.770000,387231744,407232512
2021-07-12 14:27:41.788000,387231744,407232512
2021-07-12 14:27:51.809000,387457024,407470080
2021-07-12 14:28:01.834000,387457024,407470080
2021-07-12 14:28:11.850000,387457024,407470080
2021-07-12 14:28:21.872000,387678208,408887296
2021-07-12 14:28:31.897000,387678208,408887296
2021-07-12 14:28:41.920000,387678208,408887296
2021-07-12 14:28:51.942000,390017024,409260032
2021-07-12 14:29:01.962000,390017024,409260032
2021-07-12 14:29:11.986000,390017024,409260032
2021-07-12 14:29:22.009000,387022848,410341376
2021-07-12 14:29:32.029000,387022848,410341376
2021-07-12 14:29:42.053000,387022848,410341376
2021-07-12 14:29:52.076000,392269824,407232512
2021-07-12 14:30:02.119000,392269824,407232512
2021-07-12 14:30:12.341000,392269824,407232512
2021-07-12 14:30:22.367000,421720064,440586240
2021-07-12 14:30:32.388000,421720064,440586240
2021-07-12 14:30:42.412000,421720064,440586240
2021-07-12 14:30:52.434000,418111488,351617024
2021-07-12 14:31:02.455000,418111488,351617024
2021-07-12 14:31:12.468000,418111488,351617024
2021-07-12 14:31:22.487000,331153408,350420992
2021-07-12 14:31:32.496000,331153408,350420992
2021-07-12 14:31:42.518000,331153408,350420992
2021-07-12 14:31:52.537000,332963840,352366592
2021-07-12 14:32:02.553000,332963840,352366592
2021-07-12 14:32:12.574000,332963840,352366592
2021-07-12 14:32:22.588000,349523968,353525760
2021-07-12 14:32:32.597000,349523968,353525760
